,SIFT,classlabel
2468,[91. 34.  0. ...  2. 10. 14.],7.0
2469,[0. 0. 0. ... 0. 0. 0.],8.0
2470,[ 0.  0.  0. ... 16.  7.  0.],8.0
2471,[97. 30.  0. ...  0.  0.  0.],8.0
2472,[ 3.  0.  0. ... 17. 13. 30.],8.0
2473,[ 8. 22. 45. ... 23.  6.  8.],8.0
2474,[0. 1. 2. ... 1. 0. 5.],8.0
2475,[82. 94.  2. ...  0.  1. 20.],8.0
2476,[ 0.  0.  0. ... 39. 15. 44.],8.0
2477,[42.  6.  1. ...  0.  0.  0.],8.0
2478,[0. 0. 0. ... 0. 0. 0.],8.0
2479,[ 1.  9. 99. ...  0.  0.  1.],8.0
2480,[100.  99.  73. ...   0.   0.   0.],8.0
2481,[101.  96.   7. ...   0.   0.   0.],8.0
2482,[97.  8.  1. ... 70. 47. 14.],8.0
2483,[0. 0. 0. ... 0. 0. 0.],8.0
2484,[15. 18. 41. ...  1. 27. 39.],8.0
2485,[ 0.  1.  5. ...  0.  0. 46.],8.0
2486,[ 3. 39. 10. ...  1.  1.  4.],8.0
2487,[11. 81. 18. ... 18.  7.  1.],8.0
2488,[ 0.  0.  0. ...  1.  0. 10.],8.0
2489,[ 2. 82. 35. ...  0.  0.  0.],8.0
2490,[69. 37.  5. ...  0.  0.  0.],8.0
2491,[0. 0. 0. ... 0. 0. 1.],8.0
2492,[11.  1.  1. ...  0.  0.  5.],8.0
2493,[ 6. 68. 45. ...  4.  3. 10.],8.0
2494,[ 88. 129.   4. ...   0.   0.   0.],8.0
2495,[83. 16.  0. ... 30. 65. 31.],8.0
2496,[15.  2.  1. ...  3. 35. 55.],8.0
2497,[ 2.  1.  0. ... 41. 20.  1.],8.0
2498,[22. 50. 85. ... 17. 21. 15.],8.0
2499,[32.  3.  1. ...  0.  0.  0.],8.0
2500,[0. 0. 2. ... 0. 0. 0.],8.0
2501,[62. 16. 21. ...  0.  0.  0.],8.0
2502,[25.  8. 20. ...  0.  0.  2.],8.0
2503,[126.  14.   0. ...   1.   0.   0.],8.0
2504,[0. 1. 2. ... 0. 0. 0.],8.0
2505,[0. 0. 0. ... 1. 0. 0.],8.0
2506,[ 2.  0.  0. ...  1.  0. 30.],8.0
2507,[27.  4. 12. ...  3.  2.  2.],8.0
2508,[0. 0. 0. ... 0. 0. 0.],8.0
2509,[0. 0. 0. ... 0. 0. 2.],8.0
2510,[0. 0. 0. ... 0. 0. 1.],8.0
2511,[146.  41.   0. ...  74.   3.   1.],8.0
2512,[0. 0. 0. ... 1. 0. 0.],8.0
2513,[ 4.  6.  5. ...  3.  6. 27.],8.0
2514,[8. 3. 2. ... 0. 0. 8.],8.0
2515,[ 0.  0.  0. ... 11. 23.  9.],8.0
2516,[ 0.  0.  0. ... 61.  7.  4.],8.0
2517,[102.  12.   4. ...   5.  22.  78.],8.0
2518,[0. 0. 0. ... 0. 0. 4.],8.0
2519,[0. 0. 2. ... 0. 0. 9.],8.0
2520,[  2.   0.   0. ...  46. 144. 120.],8.0
2521,[0. 0. 0. ... 0. 0. 0.],8.0
2522,[0. 0. 0. ... 0. 0. 0.],8.0
2523,[59.  4.  0. ... 30. 11. 19.],8.0
2524,[  7.   0.   0. ... 133.  12.   1.],8.0
2525,[0. 0. 1. ... 0. 0. 0.],8.0
2526,[ 47. 143.   2. ...   0.   0.   0.],8.0
2527,[  2.   0.   0. ...   0.   0. 154.],8.0
2528,[ 0.  1. 23. ...  0.  0.  0.],8.0
2529,[8. 3. 6. ... 0. 0. 0.],8.0
2530,[ 22.  12.   3. ...   0.   0. 136.],8.0
2531,[ 0.  0.  0. ... 17. 11.  3.],8.0
2532,[15. 12.  3. ...  0.  0.  2.],8.0
2533,[ 4.  2.  2. ... 49.  2.  4.],8.0
2534,[ 36. 100. 113. ...  40.   9.   7.],8.0
2535,[ 32.  10.   3. ...  32. 105.  39.],8.0
2536,[0. 0. 3. ... 0. 0. 0.],8.0
2537,[19.  1.  0. ...  0.  0.  0.],8.0
2538,[ 0.  0.  0. ... 92.  2.  2.],8.0
2539,[0. 0. 0. ... 0. 0. 0.],8.0
2540,[0. 0. 0. ... 0. 0. 7.],8.0
2541,[9. 0. 0. ... 0. 0. 0.],8.0
2542,[27.  5.  3. ...  0.  0.  0.],8.0
2543,[27.  6. 10. ...  1. 11.  0.],8.0
2544,[143.  32.   0. ...  65.  15.   2.],8.0
2545,[88. 43.  0. ...  9.  3.  7.],8.0
2546,[41. 57. 27. ...  0.  0.  1.],8.0
2547,[10.  1.  0. ...  0.  0.  0.],8.0
2548,[0. 3. 2. ... 4. 0. 0.],8.0
2549,[121.  16.   0. ...   0.   0.   0.],8.0
2550,[0. 0. 0. ... 1. 0. 0.],8.0
2551,[33. 94. 30. ...  0.  1. 30.],8.0
2552,[0. 0. 0. ... 0. 0. 3.],8.0
2553,[ 23.  97.  13. ...  65. 161.  35.],8.0
2554,[ 0.  0.  1. ...  1.  8. 27.],8.0
2555,[  0.   0.   0. ...  47. 121.  28.],8.0
2556,[21. 18. 49. ... 31.  3.  0.],8.0
2557,[ 13.  10. 122. ...   0.   5.  22.],8.0
2558,[77. 10.  0. ... 19. 47. 14.],8.0
2559,[28.  5.  0. ...  1.  0.  0.],8.0
2560,[58. 24.  7. ...  0.  6. 33.],8.0
2561,[11.  3.  1. ...  0.  0.  0.],8.0
2562,[15. 31.  6. ...  0.  0.  0.],8.0
2563,[  9.  41. 123. ...   1.   0.   0.],8.0
2564,[ 2.  0.  0. ... 12. 16. 62.],8.0
2565,[ 0.  0.  0. ... 11.  0.  4.],8.0
2566,[ 2.  9.  7. ...  3. 30. 80.],8.0
2567,[  6.   8. 140. ...   0.   0.   0.],8.0
2568,[10. 18.  0. ... 22. 11.  5.],8.0
2569,[0. 2. 3. ... 0. 0. 0.],8.0
2570,[22.  1.  0. ...  5.  1.  0.],8.0
2571,[ 0.  0.  1. ...  1. 46. 72.],8.0
2572,[122. 108.   0. ...   0.   0.   0.],8.0
2573,[ 8.  5.  3. ...  0. 47. 54.],8.0
2574,[ 1.  6. 32. ...  0.  0.  0.],8.0
2575,[ 0.  0.  1. ...  6.  4. 26.],8.0
2576,[0. 0. 0. ... 5. 0. 0.],8.0
2577,[0. 1. 4. ... 0. 0. 0.],8.0
2578,[39. 21. 33. ...  3. 20. 29.],8.0
2579,[7. 1. 1. ... 0. 0. 0.],8.0
2580,[ 0. 12. 14. ...  0.  0.  0.],8.0
2581,[ 1.  0.  0. ... 32.  5.  4.],8.0
2582,[ 0.  0.  0. ...  0.  7. 47.],8.0
2583,[ 0.  0.  2. ...  0.  0. 23.],8.0
2584,[27. 36. 59. ...  2.  2.  0.],8.0
2585,[  0.  26. 119. ...   0.   0.   0.],8.0
2586,[0. 1. 4. ... 0. 1. 1.],8.0
2587,[14. 19. 12. ...  0.  0.  1.],8.0
2588,[ 20.  57. 144. ...   0.   0.   0.],8.0
2589,[  1.  31. 123. ...   0.   0.   0.],8.0
2590,[ 0.  3.  7. ... 38. 68.  5.],8.0
2591,[ 4. 50. 92. ... 48.  2.  7.],8.0
2592,[  2.  28. 130. ...   5.   7.  13.],8.0
2593,[ 35.   2.   0. ... 122.  41.  10.],8.0
2594,[ 1. 22. 10. ... 21.  5.  6.],8.0
2595,[132.   7.   0. ...   9.  66. 113.],8.0
2596,[14.  8.  3. ...  0.  0.  0.],8.0
2597,[6. 1. 2. ... 0. 0. 0.],8.0
2598,[ 0.  0.  0. ... 18.  4. 18.],8.0
2599,[17. 44. 44. ...  6.  1.  3.],8.0
2600,[ 0.  0.  0. ...  0.  0. 19.],8.0
2601,[5. 1. 0. ... 2. 3. 1.],8.0
2602,[115.  72.  15. ...  32.   3.   6.],8.0
2603,[ 0.  0.  0. ... 33.  1.  0.],8.0
2604,[ 0.  2.  1. ... 15. 35.  7.],8.0
2605,[38. 30. 50. ... 26. 68. 81.],8.0
2606,[1. 1. 1. ... 0. 0. 3.],8.0
2607,[ 2.  5. 47. ...  0.  0.  0.],8.0
2608,[ 40.   3.   2. ...  73. 118.   8.],8.0
2609,[1. 1. 0. ... 9. 2. 2.],8.0
2610,[0. 0. 0. ... 0. 0. 0.],8.0
2611,[ 0.  0.  0. ... 11.  6. 40.],8.0
2612,[12.  0.  0. ... 17.  4. 20.],8.0
2613,[2. 0. 1. ... 0. 0. 0.],8.0
2614,[21. 34. 47. ...  0.  0.  2.],8.0
2615,[90. 39. 26. ...  4.  1.  4.],8.0
2616,[0. 0. 0. ... 0. 0. 0.],8.0
2617,[ 47. 151.   4. ...   4.   1.   4.],8.0
2618,[39.  0.  0. ... 24.  0.  0.],8.0
2619,[14. 25.  1. ... 14.  2.  3.],8.0
2620,[46. 22.  3. ...  2.  0.  0.],8.0
2621,[6. 2. 4. ... 0. 0. 1.],8.0
2622,[39.  3.  1. ...  0.  0.  6.],8.0
2623,[ 15.  19. 116. ...   0.   2.  59.],8.0
2624,[ 0.  2.  6. ... 10.  0.  0.],8.0
2625,[100.   1.   1. ...  39.   0.   1.],8.0
2626,[ 0.  0.  0. ... 18. 53. 33.],8.0
2627,[53. 21.  6. ... 35. 14.  8.],8.0
2628,[ 7. 14. 43. ...  5.  2.  5.],8.0
2629,[37. 64. 72. ... 13.  4.  2.],8.0
2630,[30. 11. 74. ... 26. 11. 26.],8.0
2631,[0. 0. 0. ... 0. 0. 0.],8.0
2632,[  4. 108. 107. ...   1.   0.   1.],8.0
2633,[ 4. 19. 29. ...  1.  0.  1.],8.0
2634,[ 8. 23. 11. ... 40. 45. 54.],8.0
2635,[62. 43.  7. ... 13.  0.  9.],8.0
2636,[ 0.  0.  1. ... 56. 22.  5.],8.0
2637,[ 1.  1. 27. ...  0.  0.  0.],8.0
2638,[15. 18. 68. ...  3. 21. 35.],8.0
2639,[ 0.  0.  0. ...  6.  3. 65.],8.0
2640,[18. 80. 52. ...  8.  1.  0.],8.0
2641,[24.  2.  1. ...  0.  0.  0.],8.0
2642,[2. 4. 7. ... 0. 0. 0.],8.0
2643,[1. 1. 1. ... 0. 0. 3.],8.0
2644,[1. 0. 0. ... 0. 0. 0.],8.0
2645,[ 1.  8. 33. ...  0.  0.  0.],8.0
2646,[146. 146.   9. ...   4.   5.  21.],8.0
2647,[  1.  26. 141. ...   0.   0.   2.],8.0
2648,[ 0.  1.  2. ... 41. 25. 12.],8.0
2649,[52.  3.  0. ...  2.  1.  1.],8.0
2650,[4. 3. 5. ... 0. 0. 0.],8.0
2651,[34. 19.  3. ... 10. 22.  7.],8.0
2652,[  7.   5.   0. ...   2. 124.  79.],8.0
2653,[0. 0. 1. ... 0. 0. 9.],8.0
2654,[58. 82. 14. ... 20.  0.  1.],8.0
2655,[37. 42.  3. ...  0.  0.  0.],8.0
2656,[ 0.  0.  2. ...  5. 14.  5.],8.0
2657,[ 41.   4.   0. ...  24.  48. 123.],8.0
2658,[133.  83.   3. ...   0.   0.   0.],8.0
2659,[  6.   7.  25. ... 119.  43.   4.],8.0
2660,[ 5. 19. 27. ...  0.  0.  0.],8.0
2661,[14. 22. 26. ...  0.  0.  1.],8.0
2662,[ 0.  4. 12. ...  1.  0.  0.],8.0
2663,[4. 2. 0. ... 0. 0. 0.],8.0
2664,[41. 29. 24. ...  3.  0.  3.],8.0
2665,[13.  1.  3. ... 19. 24.  9.],8.0
2666,[0. 0. 0. ... 0. 0. 0.],8.0
2667,[79.  1.  0. ...  6.  8. 13.],8.0
2668,[25. 47. 49. ...  0.  0.  4.],8.0
2669,[7. 0. 0. ... 0. 0. 0.],8.0
2670,[14. 50. 71. ... 16. 27. 46.],8.0
2671,[16. 10.  1. ...  0.  0.  0.],8.0
2672,[ 8. 22. 14. ...  0.  0.  0.],8.0
2673,[ 2. 25. 74. ...  0.  0.  0.],8.0
2674,[34. 20. 37. ...  0.  0.  0.],8.0
2675,[ 1.  1. 27. ...  0.  0.  0.],8.0
2676,[32. 63. 25. ...  5.  1.  1.],8.0
2677,[ 0.  0.  0. ...  5. 14.  9.],8.0
2678,[ 0.  0. 17. ...  1.  0.  0.],8.0
2679,[ 0.  5. 19. ...  0.  0.  0.],8.0
2680,[2. 9. 5. ... 0. 0. 0.],8.0
2681,[12. 39. 46. ... 17.  9. 12.],8.0
2682,[ 0.  0.  0. ... 12. 10. 10.],8.0
2683,[12.  8. 57. ...  0.  0.  0.],8.0
2684,[24.  5.  1. ...  0.  0.  0.],9.0
2685,[3. 0. 1. ... 1. 0. 0.],9.0
2686,[130.   7.   0. ...   0.   0.   0.],9.0
2687,[16.  1.  0. ...  1. 11. 67.],9.0
2688,[ 9. 12.  2. ...  2.  3.  3.],9.0
2689,[44. 11.  2. ...  0.  0. 38.],9.0
2690,[1. 0. 0. ... 0. 0. 0.],9.0
2691,[71. 60. 13. ...  4.  1. 47.],9.0
2692,[ 19. 140.  53. ...   3.   4.   1.],9.0
2693,[61. 43. 62. ...  7.  3.  1.],9.0
2694,[3. 1. 0. ... 0. 0. 0.],9.0
2695,[12. 16.  2. ...  2.  3.  1.],9.0
2696,[ 8. 18.  3. ...  0.  0.  0.],9.0
2697,[ 3.  6. 27. ...  0.  0.  5.],9.0
2698,[ 25. 178.  33. ...   0.  25.  95.],9.0
2699,[ 0.  4. 36. ... 85. 73. 20.],9.0
2700,[3. 8. 8. ... 0. 0. 0.],9.0
2701,[0. 0. 1. ... 0. 2. 8.],9.0
2702,[41. 77. 39. ...  0.  0.  0.],9.0
2703,[  5.   0.   0. ...  62. 129.   1.],9.0
2704,[9. 1. 0. ... 5. 0. 1.],9.0
2705,[0. 2. 4. ... 0. 0. 0.],9.0
2706,[32. 13.  4. ...  2.  0.  0.],9.0
2707,[ 41. 152.  14. ...   9.   0.   2.],9.0
2708,[2. 5. 6. ... 3. 0. 0.],9.0
2709,[62. 88.  2. ...  0.  0.  0.],9.0
2710,[44. 12.  0. ...  0.  1. 12.],9.0
2711,[ 0.  0.  0. ... 10. 25. 46.],9.0
2712,[13.  1.  0. ...  0.  0.  0.],9.0
2713,[0. 0. 0. ... 0. 0. 1.],9.0
2714,[0. 0. 0. ... 0. 0. 0.],9.0
2715,[ 29.   7.  25. ... 128. 128.  53.],9.0
2716,[ 0.  0.  0. ...  0.  2. 12.],9.0
2717,[ 7. 46. 41. ...  7. 29.  5.],9.0
2718,[ 6. 15. 54. ... 16.  8. 43.],9.0
2719,[ 5.  4.  2. ... 87. 80. 52.],9.0
2720,[12.  0.  0. ...  5.  0.  0.],9.0
2721,[107.  14.   6. ...   0.   0. 116.],9.0
2722,[ 0.  0.  0. ...  5. 16. 38.],9.0
2723,[104.  28.   8. ...   0.   0.  77.],9.0
2724,[94. 38.  8. ... 30.  4.  0.],9.0
2725,[14.  6. 19. ... 71.  0.  0.],9.0
2726,[92. 19.  0. ... 23.  0.  1.],9.0
2727,[134.  17.   1. ...  40.   6.   4.],9.0
2728,[0. 0. 0. ... 0. 0. 0.],9.0
2729,[14. 14.  3. ...  0.  0.  0.],9.0
2730,[ 27.   9.   0. ...   0.   0. 120.],9.0
2731,[10.  0.  0. ...  0.  0.  0.],9.0
2732,[70.  1.  0. ...  0.  0.  0.],9.0
2733,[ 2.  1.  0. ... 14.  8.  7.],9.0
2734,[ 0.  0.  0. ... 31.  1.  1.],9.0
2735,[23.  0.  0. ...  3.  4.  5.],9.0
2736,[ 0.  0. 16. ...  0.  0.  0.],9.0
2737,[18. 46. 58. ...  7.  1.  3.],9.0
2738,[7. 6. 8. ... 1. 0. 0.],9.0
2739,[27.  4.  0. ...  0.  0.  0.],9.0
2740,[0. 0. 0. ... 1. 0. 0.],9.0
2741,[0. 0. 4. ... 0. 0. 4.],9.0
2742,[ 0.  0.  0. ... 15. 13.  9.],9.0
2743,[44.  1.  0. ... 96. 20. 10.],9.0
2744,[0. 0. 0. ... 0. 0. 0.],9.0
2745,[52. 65.  2. ...  4.  3. 13.],9.0
2746,[28. 12.  1. ...  6.  1.  2.],9.0
2747,[ 0.  0.  0. ... 27.  0.  0.],9.0
2748,[ 0. 10. 59. ...  1.  0.  0.],9.0
2749,[1. 0. 0. ... 2. 2. 2.],9.0
2750,[4. 3. 0. ... 0. 0. 0.],9.0
2751,[20.  0.  0. ...  0.  0.  0.],9.0
2752,[18. 10.  1. ...  0.  1. 17.],9.0
2753,[0. 0. 0. ... 0. 0. 5.],9.0
2754,[0. 0. 0. ... 6. 6. 0.],9.0
2755,[6. 4. 3. ... 0. 0. 0.],9.0
2756,[ 0.  0.  0. ... 12. 27. 11.],9.0
2757,[ 0. 21. 23. ...  0.  0.  0.],9.0
2758,[3. 1. 0. ... 0. 0. 0.],9.0
2759,[10. 14. 39. ...  3.  0. 43.],9.0
2760,[ 1. 17.  8. ...  4. 13. 12.],9.0
2761,[0. 0. 0. ... 0. 0. 0.],9.0
2762,[0. 0. 0. ... 0. 0. 0.],9.0
2763,[108.   1.   3. ...  11.   5.   0.],9.0
2764,[29. 49. 54. ...  0.  0.  0.],9.0
2765,[25. 13. 19. ...  0.  0.  5.],9.0
2766,[158.  40.   0. ...   0.   1.   0.],9.0
2767,[20.  8.  8. ... 11. 12. 18.],9.0
2768,[ 0.  5. 25. ...  0.  0.  0.],9.0
2769,[  0.  44. 159. ...   8.   1.   2.],9.0
2770,[77.  8.  3. ...  0.  0.  0.],9.0
2771,[ 1. 22. 48. ...  0.  0.  0.],9.0
2772,[  0.  14. 121. ...   0.   0.   0.],9.0
2773,[ 1.  0.  1. ... 55. 26.  1.],9.0
2774,[17.  6. 12. ...  0.  1.  3.],9.0
2775,[0. 0. 0. ... 9. 1. 0.],9.0
2776,[ 0.  1. 13. ...  0.  0. 24.],9.0
2777,[0. 0. 0. ... 0. 0. 0.],9.0
2778,[ 0.  0.  0. ...  3. 13. 15.],9.0
2779,[  0.   0.   0. ...   0.   3. 134.],9.0
2780,[ 4. 22. 25. ... 28.  4.  6.],9.0
2781,[13.  2. 16. ...  0.  0.  0.],9.0
2782,[0. 0. 0. ... 6. 1. 2.],9.0
2783,[ 6. 13. 83. ...  0.  0.  7.],9.0
2784,[0. 0. 0. ... 3. 3. 3.],9.0
2785,[1. 1. 6. ... 2. 1. 3.],9.0
2786,[  1. 136. 136. ...  17.  12.  11.],9.0
2787,[31. 44.  6. ...  0.  0.  0.],9.0
2788,[23. 86. 30. ...  1.  1. 10.],9.0
2789,[ 39. 152.  83. ...   0.   0.   0.],9.0
2790,[ 6. 10.  7. ...  0.  0.  0.],9.0
2791,[ 0.  0.  0. ... 20. 16.  2.],9.0
2792,[74. 56. 14. ...  0.  5. 16.],9.0
2793,[0. 0. 0. ... 0. 0. 0.],9.0
2794,[8. 2. 0. ... 0. 0. 9.],9.0
2795,[ 2.  5.  3. ... 14. 28. 32.],9.0
2796,[16.  1.  1. ...  0.  0.  0.],9.0
2797,[62. 14.  1. ...  0.  0.  0.],9.0
2798,[ 1.  4.  0. ... 19.  1.  0.],9.0
2799,[58.  2.  0. ...  0.  0.  2.],9.0
2800,[0. 0. 1. ... 0. 0. 0.],9.0
2801,[ 6. 64. 47. ...  5.  2. 10.],9.0
2802,[28.  5.  0. ...  0.  0.  0.],9.0
2803,[0. 0. 2. ... 4. 0. 0.],9.0
2804,[45. 23.  3. ...  0.  0.  0.],9.0
2805,[0. 0. 0. ... 0. 0. 0.],9.0
2806,[8. 0. 0. ... 0. 0. 0.],9.0
2807,[0. 0. 2. ... 0. 0. 0.],9.0
2808,[69. 77. 34. ...  8.  3. 30.],9.0
2809,[72. 16.  6. ...  0.  0.  0.],9.0
2810,[147. 147.   0. ...   0.   0.   4.],9.0
2811,[15. 14. 25. ...  6. 44. 45.],9.0
2812,[27. 12.  9. ...  1.  1.  0.],9.0
2813,[0. 0. 0. ... 0. 0. 0.],9.0
2814,[0. 1. 7. ... 9. 1. 0.],9.0
2815,[26. 11.  2. ...  9. 10. 24.],9.0
2816,[ 0.  0.  0. ...  0.  4. 16.],9.0
2817,[80.  1.  0. ...  6.  6. 14.],9.0
2818,[29. 21.  3. ...  1.  0.  0.],9.0
2819,[1. 0. 0. ... 3. 0. 4.],9.0
2820,[ 1.  8. 57. ...  0.  0.  0.],9.0
2821,[  3. 135. 145. ...   6.  10.   9.],9.0
2822,[25. 26.  4. ...  0.  1.  1.],9.0
2823,[118.  15.   0. ...   0.  49.  68.],9.0
2824,[19.  3.  0. ... 12. 25. 36.],9.0
2825,[50.  4.  6. ...  1.  5.  0.],9.0
2826,[ 14. 165.  32. ...  12.   4.  25.],9.0
2827,[1. 0. 0. ... 0. 0. 0.],9.0
2828,[22.  1.  0. ...  3.  0.  3.],9.0
2829,[86. 13.  1. ...  0.  0.  0.],9.0
2830,[88. 42. 28. ...  1.  0.  0.],9.0
2831,[134.   7.   0. ...   0.   0.   0.],9.0
2832,[0. 1. 0. ... 5. 0. 1.],9.0
2833,[ 0.  0. 56. ...  1.  0.  1.],9.0
2834,[ 0.  0.  0. ...  6. 35.  1.],9.0
2835,[1. 1. 0. ... 4. 1. 0.],9.0
2836,[32.  7.  1. ...  0.  0.  0.],9.0
2837,[0. 0. 0. ... 0. 0. 0.],9.0
2838,[ 1.  6. 60. ...  0.  0.  0.],9.0
2839,[ 1.  0.  0. ... 11.  2.  2.],9.0
2840,[0. 0. 0. ... 0. 0. 9.],9.0
2841,[ 1.  1.  1. ...  6.  6. 18.],9.0
2842,[ 0.  0.  2. ...  0.  0. 12.],9.0
2843,[ 0.  0.  2. ...  0. 28. 32.],9.0
2844,[ 0.  0.  0. ...  1. 13. 10.],9.0
2845,[0. 0. 0. ... 9. 2. 0.],9.0
2846,[ 1.  1. 24. ...  0.  0.  1.],9.0
2847,[19. 39. 31. ...  4.  0.  0.],9.0
2848,[ 0.  0.  0. ...  0.  1. 15.],9.0
2849,[ 8. 15. 46. ... 15.  6.  7.],9.0
2850,[12.  1.  0. ...  0.  0.  0.],9.0
2851,[0. 9. 4. ... 0. 0. 0.],9.0
2852,[0. 0. 0. ... 0. 0. 0.],9.0
2853,[11.  5.  6. ...  0. 34. 54.],9.0
2854,[ 1. 48. 49. ...  7.  3.  4.],9.0
2855,[ 2.  0.  0. ... 98.  0.  0.],9.0
2856,[0. 0. 0. ... 0. 0. 0.],9.0
2857,[5. 1. 0. ... 4. 1. 1.],9.0
2858,[88.  2.  0. ...  0.  0.  0.],9.0
2859,[0. 0. 2. ... 2. 0. 0.],9.0
2860,[12.  5.  0. ...  0.  0.  0.],9.0
2861,[55. 12.  3. ...  0.  0.  0.],9.0
2862,[3. 1. 2. ... 0. 0. 0.],9.0
2863,[71. 53. 43. ...  0.  2. 13.],9.0
2864,[0. 0. 0. ... 6. 3. 5.],9.0
2865,[2. 2. 5. ... 0. 0. 0.],9.0
2866,[ 0.  1. 14. ...  6.  7.  8.],9.0
2867,[12. 14.  0. ...  0.  0.  3.],9.0
2868,[ 1.  0.  0. ...  5. 16.  1.],9.0
2869,[ 1.  1.  4. ... 39. 30. 40.],9.0
2870,[36.  0.  0. ...  0. 16.  7.],9.0
2871,[152. 158.   4. ...   0.   0.   0.],9.0
2872,[11.  4.  0. ... 34. 14.  2.],9.0
2873,[5. 3. 1. ... 0. 0. 0.],9.0
2874,[21.  0.  0. ...  6.  2. 43.],9.0
2875,[128.  14.  19. ...   5.   7.  59.],9.0
2876,[12.  4.  0. ...  0.  0.  0.],9.0
2877,[48. 32. 10. ...  5. 12. 78.],9.0
2878,[35.  7.  2. ...  0.  0.  0.],9.0
2879,[14.  4.  0. ...  0.  0.  2.],9.0
2880,[69.  2.  0. ...  0.  0.  0.],9.0
2881,[ 0.  0. 96. ...  0.  0.  0.],9.0
2882,[ 0.  0.  0. ...  0.  0. 36.],9.0
2883,[123.   1.   0. ...   0.   0.   0.],9.0
2884,[4. 3. 1. ... 4. 0. 3.],9.0
2885,[3. 0. 0. ... 0. 0. 0.],9.0
2886,[ 0.  1. 36. ...  0.  0. 23.],9.0
2887,[56.  0.  1. ...  0.  0.  0.],9.0
2888,[ 5.  0.  1. ...  0.  2. 11.],9.0
2889,[0. 0. 0. ... 1. 0. 3.],9.0
2890,[122.   6.   0. ...   0.   0.   0.],9.0
2891,[0. 0. 0. ... 0. 1. 2.],9.0
2892,[154.  69.   5. ...   6.   2.   5.],9.0
2893,[58. 53.  2. ...  0.  0.  1.],9.0
2894,[ 0.  0.  0. ... 90. 29.  9.],9.0
2895,[ 5.  2. 13. ...  0.  0.  1.],9.0
2896,[5. 1. 5. ... 0. 0. 0.],9.0
2897,[47.  6.  0. ... 15. 12. 19.],9.0
2898,[0. 0. 0. ... 0. 0. 5.],9.0
2899,[29. 91. 66. ...  0.  0.  0.],9.0
2900,[17.  4. 15. ...  2.  0.  2.],9.0
2901,[ 1. 18.  4. ... 32. 94. 21.],9.0
2902,[ 2. 12.  6. ...  0.  0.  5.],9.0
2903,[137.  74.   0. ...  45.   2.   1.],9.0
2904,[0. 0. 7. ... 3. 0. 0.],9.0
2905,[0. 0. 0. ... 4. 0. 0.],9.0
2906,[102. 109.   0. ...   1.   0.   5.],9.0
2907,[ 0.  0.  0. ...  0.  4. 30.],9.0
2908,[18. 23.  3. ...  0.  0.  1.],9.0
2909,[6. 1. 4. ... 9. 5. 3.],9.0
2910,[83. 34. 24. ...  2.  3.  5.],9.0
2911,[ 5.  0.  0. ... 14.  4.  1.],9.0
2912,[ 6.  7.  0. ...  0.  1. 19.],9.0
2913,[0. 0. 0. ... 0. 0. 0.],9.0
2914,[13.  1.  1. ... 91. 12.  0.],9.0
2915,[30. 68. 63. ... 26.  0.  9.],9.0
2916,[56. 24. 12. ... 96.  0.  0.],9.0
2917,[8. 8. 0. ... 5. 2. 3.],9.0
2918,[3. 0. 0. ... 0. 0. 3.],9.0
2919,[23. 11.  3. ...  0.  0.  0.],9.0
2920,[0. 0. 0. ... 0. 0. 0.],9.0
2921,[136.  95.   3. ...   1.  30. 135.],9.0
2922,[0. 0. 0. ... 0. 1. 3.],9.0
2923,[0. 0. 8. ... 0. 0. 1.],9.0
2924,[0. 0. 0. ... 0. 0. 0.],9.0
2925,[ 0.  0. 32. ...  9.  9.  8.],9.0
2926,[ 1. 16. 37. ...  0.  0.  0.],9.0
2927,[42.  2.  0. ...  0.  0.  0.],9.0
2928,[ 3. 36. 83. ...  0.  0. 62.],9.0
2929,[26.  0.  0. ...  7.  4.  0.],9.0
2930,[109.   3.   0. ...  14.   5.  51.],9.0
2931,[10.  2.  3. ...  1.  0.  0.],9.0
2932,[  0.   0.   0. ...  29. 109.  11.],9.0
2933,[ 1.  8. 18. ... 57.  4.  1.],9.0
2934,[ 29. 113.  26. ...   1.  77.  89.],9.0
2935,[0. 0. 0. ... 0. 0. 0.],9.0
2936,[0. 1. 1. ... 0. 0. 0.],9.0
2937,[ 25. 120.  64. ...   0.   0.   9.],9.0
